run,stage,seed,success,return_
offline_fixed_full_seed100,BC重评,910000,1,1202.8758176356766
offline_fixed_full_seed100,BC重评,910001,1,1234.7477494203285
offline_fixed_full_seed100,BC重评,910002,1,1246.6778641235155
offline_fixed_full_seed100,BC重评,910003,1,1368.7239310696123
offline_fixed_full_seed100,BC重评,910004,1,1181.187377243347
offline_fixed_full_seed100,BC重评,910005,1,1321.7644131968784
offline_fixed_full_seed100,BC重评,910006,1,1133.8737805109024
offline_fixed_full_seed100,BC重评,910007,1,1246.7270163893038
offline_fixed_full_seed100,BC重评,910008,1,1286.3359901760036
offline_fixed_full_seed100,BC重评,910009,1,1218.2474666828005
offline_fixed_full_seed100,BC重评,910010,1,1383.3154106431443
offline_fixed_full_seed100,BC重评,910011,1,562.6640473641162
offline_fixed_full_seed100,BC重评,910012,1,1292.1655475930374
offline_fixed_full_seed100,BC重评,910013,1,1264.4416579996641
offline_fixed_full_seed100,BC重评,910014,1,1306.2190947006327
offline_fixed_full_seed100,BC重评,910015,1,592.9288817049842
offline_fixed_full_seed100,BC重评,910016,1,1270.9621579043912
offline_fixed_full_seed100,BC重评,910017,1,1408.5718462959678
offline_fixed_full_seed100,BC重评,910018,1,837.5025251616269
offline_fixed_full_seed100,BC重评,910019,1,1212.9853327892947
offline_fixed_full_seed100,BC重评,910020,1,1267.230253386911
offline_fixed_full_seed100,BC重评,910021,1,720.1419723512931
offline_fixed_full_seed100,BC重评,910022,1,609.4705245125981
offline_fixed_full_seed100,BC重评,910023,1,1344.4992273957548
offline_fixed_full_seed100,BC重评,910024,1,886.6036703910338
offline_fixed_full_seed100,BC重评,910025,1,469.43183792058466
offline_fixed_full_seed100,BC重评,910026,1,1489.7648183607087
offline_fixed_full_seed100,BC重评,910027,1,1248.0024731068545
offline_fixed_full_seed100,BC重评,910028,0,193.4361175854475
offline_fixed_full_seed100,BC重评,910029,1,1292.7395991447593
offline_fixed_full_seed100,BC重评,910030,1,1080.2071639592027
offline_fixed_full_seed100,BC重评,910031,1,1348.3009491856808
offline_fixed_full_seed100,BC重评,910032,1,1156.2988445118215
offline_fixed_full_seed100,BC重评,910033,1,1363.3746144576314
offline_fixed_full_seed100,BC重评,910034,1,1215.296701009246
offline_fixed_full_seed100,BC重评,910035,1,1348.3662035068626
offline_fixed_full_seed100,BC重评,910036,1,1292.7308485348187
offline_fixed_full_seed100,BC重评,910037,1,1191.0959799139234
offline_fixed_full_seed100,BC重评,910038,1,1181.5452623321166
offline_fixed_full_seed100,BC重评,910039,1,1112.4819774761709
offline_fixed_full_seed100,BC重评,910040,1,1229.5710396459456
offline_fixed_full_seed100,BC重评,910041,1,852.6465257405442
offline_fixed_full_seed100,BC重评,910042,1,1370.8549571395934
offline_fixed_full_seed100,BC重评,910043,1,1302.2069240693204
offline_fixed_full_seed100,BC重评,910044,1,616.1072808431023
offline_fixed_full_seed100,BC重评,910045,1,1263.9585125265735
offline_fixed_full_seed100,BC重评,910046,0,283.55513466872526
offline_fixed_full_seed100,BC重评,910047,1,437.43814606745826
offline_fixed_full_seed100,BC重评,910048,1,1064.2348875294422
offline_fixed_full_seed100,BC重评,910049,1,1080.1817315622127
offline_fixed_full_seed100,BC重评,910050,1,404.7023360684666
offline_fixed_full_seed100,BC重评,910051,1,1294.3814414763028
offline_fixed_full_seed100,BC重评,910052,1,828.8737749553397
offline_fixed_full_seed100,BC重评,910053,1,1340.374114901269
offline_fixed_full_seed100,BC重评,910054,0,264.19747841334845
offline_fixed_full_seed100,BC重评,910055,1,752.7067625027871
offline_fixed_full_seed100,BC重评,910056,1,1096.387112739056
offline_fixed_full_seed100,BC重评,910057,1,1348.161137020621
offline_fixed_full_seed100,BC重评,910058,1,1237.387785456975
offline_fixed_full_seed100,BC重评,910059,1,1217.3379957209663
offline_fixed_full_seed100,BC重评,910060,1,1199.6799021501688
offline_fixed_full_seed100,BC重评,910061,1,703.745021657458
offline_fixed_full_seed100,BC重评,910062,1,1113.418703016137
offline_fixed_full_seed100,BC重评,910063,1,659.1279579140303
offline_fixed_full_seed100,BC重评,910064,0,395.8741671139577
offline_fixed_full_seed100,BC重评,910065,1,565.6919371391847
offline_fixed_full_seed100,BC重评,910066,1,1095.2731205375594
offline_fixed_full_seed100,BC重评,910067,1,1457.366898788674
offline_fixed_full_seed100,BC重评,910068,1,1229.308530384069
offline_fixed_full_seed100,BC重评,910069,1,1279.1215837159048
offline_fixed_full_seed100,BC重评,910070,1,1265.4993487097454
offline_fixed_full_seed100,BC重评,910071,1,1186.0428100922336
offline_fixed_full_seed100,BC重评,910072,1,566.4565221232747
offline_fixed_full_seed100,BC重评,910073,1,1317.549344459422
offline_fixed_full_seed100,BC重评,910074,1,1406.4733830000732
offline_fixed_full_seed100,BC重评,910075,1,1216.8582724550704
offline_fixed_full_seed100,BC重评,910076,1,1547.1738380626625
offline_fixed_full_seed100,BC重评,910077,1,1243.0030378912666
offline_fixed_full_seed100,BC重评,910078,1,837.141215833378
offline_fixed_full_seed100,BC重评,910079,0,385.2223658953071
offline_fixed_full_seed100,BC重评,910080,1,1283.472175749615
offline_fixed_full_seed100,BC重评,910081,1,1337.698593404042
offline_fixed_full_seed100,BC重评,910082,1,1302.84999544605
offline_fixed_full_seed100,BC重评,910083,1,1128.9422862874826
offline_fixed_full_seed100,BC重评,910084,1,1111.701517335186
offline_fixed_full_seed100,BC重评,910085,1,753.6496579171315
offline_fixed_full_seed100,BC重评,910086,1,1250.6538956187815
offline_fixed_full_seed100,BC重评,910087,1,1307.7153578984385
offline_fixed_full_seed100,BC重评,910088,1,1180.6247169324447
offline_fixed_full_seed100,BC重评,910089,1,707.7795943072288
offline_fixed_full_seed100,BC重评,910090,1,1251.1661958711022
offline_fixed_full_seed100,BC重评,910091,1,677.0360312075743
offline_fixed_full_seed100,BC重评,910092,1,637.3790251958019
offline_fixed_full_seed100,BC重评,910093,1,1341.4225973467792
offline_fixed_full_seed100,BC重评,910094,0,327.7716109724135
offline_fixed_full_seed100,BC重评,910095,1,492.63297620332804
offline_fixed_full_seed100,BC重评,910096,1,1232.2415960880014
offline_fixed_full_seed100,BC重评,910097,1,1398.2040149040722
offline_fixed_full_seed100,BC重评,910098,1,1303.9460524427916
offline_fixed_full_seed100,BC重评,910099,1,1374.3219228621044
offline_fixed_full_seed100,原始Offline最终,910000,1,1203.6869298298207
offline_fixed_full_seed100,原始Offline最终,910001,1,1217.6644228548582
offline_fixed_full_seed100,原始Offline最终,910002,1,1246.867735074006
offline_fixed_full_seed100,原始Offline最终,910003,1,1368.5002347463471
offline_fixed_full_seed100,原始Offline最终,910004,1,1199.6942184245665
offline_fixed_full_seed100,原始Offline最终,910005,1,1321.520405014503
offline_fixed_full_seed100,原始Offline最终,910006,1,1134.6041216488316
offline_fixed_full_seed100,原始Offline最终,910007,1,1246.1627170349814
offline_fixed_full_seed100,原始Offline最终,910008,1,1286.7945540527514
offline_fixed_full_seed100,原始Offline最终,910009,1,1219.4481702111498
offline_fixed_full_seed100,原始Offline最终,910010,1,1413.6923104451314
offline_fixed_full_seed100,原始Offline最终,910011,1,582.9377550173743
offline_fixed_full_seed100,原始Offline最终,910012,1,1292.3957000224098
offline_fixed_full_seed100,原始Offline最终,910013,1,1263.955379921972
offline_fixed_full_seed100,原始Offline最终,910014,1,1303.223352334036
offline_fixed_full_seed100,原始Offline最终,910015,1,633.7551781666136
offline_fixed_full_seed100,原始Offline最终,910016,1,1270.594528093828
offline_fixed_full_seed100,原始Offline最终,910017,1,1308.616554373509
offline_fixed_full_seed100,原始Offline最终,910018,1,816.763227152239
offline_fixed_full_seed100,原始Offline最终,910019,1,1213.6566356525882
offline_fixed_full_seed100,原始Offline最终,910020,1,1286.2893461405895
offline_fixed_full_seed100,原始Offline最终,910021,1,814.9349484247862
offline_fixed_full_seed100,原始Offline最终,910022,1,702.2802324794873
offline_fixed_full_seed100,原始Offline最终,910023,1,1344.5452624383051
offline_fixed_full_seed100,原始Offline最终,910024,0,597.8249094913915
offline_fixed_full_seed100,原始Offline最终,910025,1,536.6689008862727
offline_fixed_full_seed100,原始Offline最终,910026,1,1493.5637672822086
offline_fixed_full_seed100,原始Offline最终,910027,1,1262.7877483068758
offline_fixed_full_seed100,原始Offline最终,910028,0,247.48748704612316
offline_fixed_full_seed100,原始Offline最终,910029,1,1292.9917948910877
offline_fixed_full_seed100,原始Offline最终,910030,1,1141.4808029400544
offline_fixed_full_seed100,原始Offline最终,910031,1,1361.7081168403865
offline_fixed_full_seed100,原始Offline最终,910032,1,1167.6785255418054
offline_fixed_full_seed100,原始Offline最终,910033,1,1369.8355785975327
offline_fixed_full_seed100,原始Offline最终,910034,1,1215.5113517777081
offline_fixed_full_seed100,原始Offline最终,910035,1,1348.3006783771646
offline_fixed_full_seed100,原始Offline最终,910036,1,1300.609701370106
offline_fixed_full_seed100,原始Offline最终,910037,1,1195.2897870791107
offline_fixed_full_seed100,原始Offline最终,910038,1,1181.182825336985
offline_fixed_full_seed100,原始Offline最终,910039,1,804.6459996264995
offline_fixed_full_seed100,原始Offline最终,910040,1,1230.0938472306714
offline_fixed_full_seed100,原始Offline最终,910041,1,855.7293624563746
offline_fixed_full_seed100,原始Offline最终,910042,1,1370.7163236133717
offline_fixed_full_seed100,原始Offline最终,910043,1,1235.5620606370976
offline_fixed_full_seed100,原始Offline最终,910044,0,307.7716297142673
offline_fixed_full_seed100,原始Offline最终,910045,1,1286.4001746478793
offline_fixed_full_seed100,原始Offline最终,910046,1,795.0438327344931
offline_fixed_full_seed100,原始Offline最终,910047,1,631.131994648498
offline_fixed_full_seed100,原始Offline最终,910048,1,1066.767149946621
offline_fixed_full_seed100,原始Offline最终,910049,1,1088.8177170798922
offline_fixed_full_seed100,原始Offline最终,910050,1,361.4277418531161
offline_fixed_full_seed100,原始Offline最终,910051,1,1294.4217852270463
offline_fixed_full_seed100,原始Offline最终,910052,1,917.9415031289846
offline_fixed_full_seed100,原始Offline最终,910053,1,1336.7796958759245
offline_fixed_full_seed100,原始Offline最终,910054,1,311.8733054334568
offline_fixed_full_seed100,原始Offline最终,910055,1,707.0373393260696
offline_fixed_full_seed100,原始Offline最终,910056,1,1104.676826872611
offline_fixed_full_seed100,原始Offline最终,910057,1,1353.266200564419
offline_fixed_full_seed100,原始Offline最终,910058,1,1242.6231727745535
offline_fixed_full_seed100,原始Offline最终,910059,1,1220.5661995756582
offline_fixed_full_seed100,原始Offline最终,910060,1,1199.6225376109844
offline_fixed_full_seed100,原始Offline最终,910061,1,689.9532877521924
offline_fixed_full_seed100,原始Offline最终,910062,1,1113.673265145439
offline_fixed_full_seed100,原始Offline最终,910063,1,709.771335202231
offline_fixed_full_seed100,原始Offline最终,910064,1,1298.4290542884683
offline_fixed_full_seed100,原始Offline最终,910065,1,568.5174626902443
offline_fixed_full_seed100,原始Offline最终,910066,1,1108.3334648031034
offline_fixed_full_seed100,原始Offline最终,910067,1,1476.4593641260958
offline_fixed_full_seed100,原始Offline最终,910068,1,1281.3882550613766
offline_fixed_full_seed100,原始Offline最终,910069,1,1287.18839592528
offline_fixed_full_seed100,原始Offline最终,910070,1,1271.269392642851
offline_fixed_full_seed100,原始Offline最终,910071,1,891.1986079047992
offline_fixed_full_seed100,原始Offline最终,910072,1,572.9511392479525
offline_fixed_full_seed100,原始Offline最终,910073,1,1317.3682180174308
offline_fixed_full_seed100,原始Offline最终,910074,1,1427.5711890250786
offline_fixed_full_seed100,原始Offline最终,910075,1,1217.9719929396354
offline_fixed_full_seed100,原始Offline最终,910076,1,1558.801921870153
offline_fixed_full_seed100,原始Offline最终,910077,1,1242.389589201426
offline_fixed_full_seed100,原始Offline最终,910078,1,952.7564942332187
offline_fixed_full_seed100,原始Offline最终,910079,0,478.13783025437414
offline_fixed_full_seed100,原始Offline最终,910080,1,1298.5587509277307
offline_fixed_full_seed100,原始Offline最终,910081,1,1322.5815755194287
offline_fixed_full_seed100,原始Offline最终,910082,1,1310.3070942941163
offline_fixed_full_seed100,原始Offline最终,910083,1,1150.3024746603792
offline_fixed_full_seed100,原始Offline最终,910084,1,1154.873062821288
offline_fixed_full_seed100,原始Offline最终,910085,1,747.6526454692
offline_fixed_full_seed100,原始Offline最终,910086,1,1247.4347142645113
offline_fixed_full_seed100,原始Offline最终,910087,1,1327.4359574312443
offline_fixed_full_seed100,原始Offline最终,910088,1,1184.970207873382
offline_fixed_full_seed100,原始Offline最终,910089,1,717.9195903486844
offline_fixed_full_seed100,原始Offline最终,910090,1,1251.5144113324277
offline_fixed_full_seed100,原始Offline最终,910091,1,1420.7550524264102
offline_fixed_full_seed100,原始Offline最终,910092,1,680.6028820234249
offline_fixed_full_seed100,原始Offline最终,910093,1,1343.5342610066364
offline_fixed_full_seed100,原始Offline最终,910094,0,269.5397963309481
offline_fixed_full_seed100,原始Offline最终,910095,1,456.8636573987652
offline_fixed_full_seed100,原始Offline最终,910096,1,1232.710087286578
offline_fixed_full_seed100,原始Offline最终,910097,1,1397.2800365524834
offline_fixed_full_seed100,原始Offline最终,910098,1,1304.0027480588028
offline_fixed_full_seed100,原始Offline最终,910099,1,1374.3023469893344
offline_fixed_full_seed100,本实验最终,910000,1,1203.7022499601635
offline_fixed_full_seed100,本实验最终,910001,1,1218.9848154855545
offline_fixed_full_seed100,本实验最终,910002,1,1247.586534824431
offline_fixed_full_seed100,本实验最终,910003,1,1369.0662973309577
offline_fixed_full_seed100,本实验最终,910004,1,1192.5080141413916
offline_fixed_full_seed100,本实验最终,910005,1,934.9761684497956
offline_fixed_full_seed100,本实验最终,910006,1,1124.8876988455775
offline_fixed_full_seed100,本实验最终,910007,1,1247.2798005078994
offline_fixed_full_seed100,本实验最终,910008,1,1292.3061259404208
offline_fixed_full_seed100,本实验最终,910009,1,1219.802600648303
offline_fixed_full_seed100,本实验最终,910010,1,1408.3877170773071
offline_fixed_full_seed100,本实验最终,910011,1,582.4156555029965
offline_fixed_full_seed100,本实验最终,910012,1,1292.1921044353085
offline_fixed_full_seed100,本实验最终,910013,1,1264.5971150132905
offline_fixed_full_seed100,本实验最终,910014,1,1292.986075503284
offline_fixed_full_seed100,本实验最终,910015,0,222.13321818716778
offline_fixed_full_seed100,本实验最终,910016,1,1270.9356602286152
offline_fixed_full_seed100,本实验最终,910017,1,1392.9663635022744
offline_fixed_full_seed100,本实验最终,910018,1,897.7975353050044
offline_fixed_full_seed100,本实验最终,910019,1,1218.6648921919405
offline_fixed_full_seed100,本实验最终,910020,1,1266.7937839399415
offline_fixed_full_seed100,本实验最终,910021,1,426.7740079371918
offline_fixed_full_seed100,本实验最终,910022,1,1159.9481596113305
offline_fixed_full_seed100,本实验最终,910023,1,1344.1435634399784
offline_fixed_full_seed100,本实验最终,910024,1,579.5093565989969
offline_fixed_full_seed100,本实验最终,910025,1,533.3717596673453
offline_fixed_full_seed100,本实验最终,910026,1,1491.8445468790146
offline_fixed_full_seed100,本实验最终,910027,1,1262.3009210422135
offline_fixed_full_seed100,本实验最终,910028,1,726.42511046061
offline_fixed_full_seed100,本实验最终,910029,1,1293.5255753484087
offline_fixed_full_seed100,本实验最终,910030,1,1105.0283312752172
offline_fixed_full_seed100,本实验最终,910031,1,1355.275955955674
offline_fixed_full_seed100,本实验最终,910032,1,1160.9938875827788
offline_fixed_full_seed100,本实验最终,910033,1,1363.330199567199
offline_fixed_full_seed100,本实验最终,910034,1,1219.1472505977429
offline_fixed_full_seed100,本实验最终,910035,1,1348.267063862864
offline_fixed_full_seed100,本实验最终,910036,1,1292.7302956771518
offline_fixed_full_seed100,本实验最终,910037,1,1196.296313078541
offline_fixed_full_seed100,本实验最终,910038,1,1181.6545304642484
offline_fixed_full_seed100,本实验最终,910039,1,471.1640493360464
offline_fixed_full_seed100,本实验最终,910040,1,1230.076053393464
offline_fixed_full_seed100,本实验最终,910041,1,856.456863336554
offline_fixed_full_seed100,本实验最终,910042,1,1369.5760143195344
offline_fixed_full_seed100,本实验最终,910043,1,1270.375225741573
offline_fixed_full_seed100,本实验最终,910044,1,600.852553797446
offline_fixed_full_seed100,本实验最终,910045,1,1267.2086915726043
offline_fixed_full_seed100,本实验最终,910046,1,908.2274159316848
offline_fixed_full_seed100,本实验最终,910047,1,364.7420939463069
offline_fixed_full_seed100,本实验最终,910048,1,1085.377080985643
offline_fixed_full_seed100,本实验最终,910049,1,1078.613036751627
offline_fixed_full_seed100,本实验最终,910050,1,364.8926755160968
offline_fixed_full_seed100,本实验最终,910051,1,1294.7074235319546
offline_fixed_full_seed100,本实验最终,910052,1,896.9723504504916
offline_fixed_full_seed100,本实验最终,910053,1,1340.9553701892976
offline_fixed_full_seed100,本实验最终,910054,1,451.504891514884
offline_fixed_full_seed100,本实验最终,910055,1,716.6173171591453
offline_fixed_full_seed100,本实验最终,910056,1,1095.1183202686925
offline_fixed_full_seed100,本实验最终,910057,1,1348.0194047777002
offline_fixed_full_seed100,本实验最终,910058,1,1238.1894006734956
offline_fixed_full_seed100,本实验最终,910059,1,1217.111217834814
offline_fixed_full_seed100,本实验最终,910060,1,1199.7542686742934
offline_fixed_full_seed100,本实验最终,910061,1,702.4428227581778
offline_fixed_full_seed100,本实验最终,910062,1,1113.9954010295432
offline_fixed_full_seed100,本实验最终,910063,1,655.9794187169189
offline_fixed_full_seed100,本实验最终,910064,0,341.03794690814857
offline_fixed_full_seed100,本实验最终,910065,1,504.2325437439249
offline_fixed_full_seed100,本实验最终,910066,1,1025.6064917889037
offline_fixed_full_seed100,本实验最终,910067,1,1425.1668283688841
offline_fixed_full_seed100,本实验最终,910068,1,1304.1750760625023
offline_fixed_full_seed100,本实验最终,910069,1,1283.3729775871548
offline_fixed_full_seed100,本实验最终,910070,1,1265.6198491891912
offline_fixed_full_seed100,本实验最终,910071,1,1245.6143768883219
offline_fixed_full_seed100,本实验最终,910072,1,565.7566165761754
offline_fixed_full_seed100,本实验最终,910073,1,1318.6801642017188
offline_fixed_full_seed100,本实验最终,910074,1,1433.6290848526519
offline_fixed_full_seed100,本实验最终,910075,1,1312.5845963371635
offline_fixed_full_seed100,本实验最终,910076,1,1543.754670902887
offline_fixed_full_seed100,本实验最终,910077,1,1242.2387542955785
offline_fixed_full_seed100,本实验最终,910078,1,736.5754736162044
offline_fixed_full_seed100,本实验最终,910079,1,546.717986711184
offline_fixed_full_seed100,本实验最终,910080,1,1302.2493218126128
offline_fixed_full_seed100,本实验最终,910081,1,1347.5648085398411
offline_fixed_full_seed100,本实验最终,910082,1,1306.8014588932847
offline_fixed_full_seed100,本实验最终,910083,1,1132.5857680284885
offline_fixed_full_seed100,本实验最终,910084,1,1160.9674079079193
offline_fixed_full_seed100,本实验最终,910085,1,750.6614621816369
offline_fixed_full_seed100,本实验最终,910086,1,1247.0790480297562
offline_fixed_full_seed100,本实验最终,910087,1,1316.647881433686
offline_fixed_full_seed100,本实验最终,910088,1,1181.9192812292322
offline_fixed_full_seed100,本实验最终,910089,1,755.5484223247138
offline_fixed_full_seed100,本实验最终,910090,1,1252.7449881022997
offline_fixed_full_seed100,本实验最终,910091,0,612.9453830703414
offline_fixed_full_seed100,本实验最终,910092,1,435.6001060029559
offline_fixed_full_seed100,本实验最终,910093,1,1274.836220472656
offline_fixed_full_seed100,本实验最终,910094,1,347.0172853731806
offline_fixed_full_seed100,本实验最终,910095,1,428.5742297977468
offline_fixed_full_seed100,本实验最终,910096,1,1241.9146956302977
offline_fixed_full_seed100,本实验最终,910097,1,1398.3029473800411
offline_fixed_full_seed100,本实验最终,910098,1,1303.4452252708268
offline_fixed_full_seed100,本实验最终,910099,1,1374.5366027392115
offline_fixed_full_seed300,BC重评,910000,1,1201.6627083419783
offline_fixed_full_seed300,BC重评,910001,1,1217.3439066138615
offline_fixed_full_seed300,BC重评,910002,1,1246.923633877247
offline_fixed_full_seed300,BC重评,910003,1,1372.9494939949677
offline_fixed_full_seed300,BC重评,910004,1,1182.870248107723
offline_fixed_full_seed300,BC重评,910005,1,1323.5939451693885
offline_fixed_full_seed300,BC重评,910006,1,1123.5096782000933
offline_fixed_full_seed300,BC重评,910007,1,1238.1742125855644
offline_fixed_full_seed300,BC重评,910008,1,1286.2752193434844
offline_fixed_full_seed300,BC重评,910009,1,1218.3744589033731
offline_fixed_full_seed300,BC重评,910010,1,1407.7729411681419
offline_fixed_full_seed300,BC重评,910011,1,762.8600770530098
offline_fixed_full_seed300,BC重评,910012,1,1297.863362376808
offline_fixed_full_seed300,BC重评,910013,1,1267.504857312986
offline_fixed_full_seed300,BC重评,910014,1,1292.0559725784158
offline_fixed_full_seed300,BC重评,910015,1,507.1633074511873
offline_fixed_full_seed300,BC重评,910016,1,1265.673045742236
offline_fixed_full_seed300,BC重评,910017,1,1408.3563825242354
offline_fixed_full_seed300,BC重评,910018,1,878.3761513337047
offline_fixed_full_seed300,BC重评,910019,1,1203.1555972324736
offline_fixed_full_seed300,BC重评,910020,1,1266.5151043172573
offline_fixed_full_seed300,BC重评,910021,1,915.1339601176342
offline_fixed_full_seed300,BC重评,910022,1,1149.6202463319087
offline_fixed_full_seed300,BC重评,910023,1,1344.2915211233912
offline_fixed_full_seed300,BC重评,910024,1,1403.6922876996455
offline_fixed_full_seed300,BC重评,910025,1,1482.1303643201677
offline_fixed_full_seed300,BC重评,910026,1,1487.767566111292
offline_fixed_full_seed300,BC重评,910027,1,1257.2531958203347
offline_fixed_full_seed300,BC重评,910028,1,1001.5565627109611
offline_fixed_full_seed300,BC重评,910029,1,1273.2174051011243
offline_fixed_full_seed300,BC重评,910030,1,1067.4304901531314
offline_fixed_full_seed300,BC重评,910031,1,1355.6206671526304
offline_fixed_full_seed300,BC重评,910032,1,1152.0118935101361
offline_fixed_full_seed300,BC重评,910033,1,1313.4870184007168
offline_fixed_full_seed300,BC重评,910034,1,1215.5965948004668
offline_fixed_full_seed300,BC重评,910035,1,1351.9588060293509
offline_fixed_full_seed300,BC重评,910036,1,1292.0276469319688
offline_fixed_full_seed300,BC重评,910037,1,1079.7326412689831
offline_fixed_full_seed300,BC重评,910038,1,1181.4672799059306
offline_fixed_full_seed300,BC重评,910039,0,455.44987694091
offline_fixed_full_seed300,BC重评,910040,1,1230.39065531855
offline_fixed_full_seed300,BC重评,910041,1,866.7480190560682
offline_fixed_full_seed300,BC重评,910042,1,1379.973500820962
offline_fixed_full_seed300,BC重评,910043,0,255.6919757632283
offline_fixed_full_seed300,BC重评,910044,1,476.3029803659073
offline_fixed_full_seed300,BC重评,910045,1,1227.4050851164302
offline_fixed_full_seed300,BC重评,910046,1,728.0998163012152
offline_fixed_full_seed300,BC重评,910047,0,258.282178693941
offline_fixed_full_seed300,BC重评,910048,1,1023.3886942163736
offline_fixed_full_seed300,BC重评,910049,1,1058.97442765104
offline_fixed_full_seed300,BC重评,910050,0,254.05762542129713
offline_fixed_full_seed300,BC重评,910051,1,1305.274120477936
offline_fixed_full_seed300,BC重评,910052,1,785.3936895225895
offline_fixed_full_seed300,BC重评,910053,1,1342.6235725064112
offline_fixed_full_seed300,BC重评,910054,1,486.8027089516494
offline_fixed_full_seed300,BC重评,910055,1,547.8861926677768
offline_fixed_full_seed300,BC重评,910056,1,1099.8859023596344
offline_fixed_full_seed300,BC重评,910057,1,1353.4426346300734
offline_fixed_full_seed300,BC重评,910058,1,1227.3864597548966
offline_fixed_full_seed300,BC重评,910059,1,1212.218213546519
offline_fixed_full_seed300,BC重评,910060,1,1199.6213516970297
offline_fixed_full_seed300,BC重评,910061,1,518.9547512633316
offline_fixed_full_seed300,BC重评,910062,1,1093.3586674801686
offline_fixed_full_seed300,BC重评,910063,1,677.7502072689089
offline_fixed_full_seed300,BC重评,910064,0,332.75604620538337
offline_fixed_full_seed300,BC重评,910065,1,564.3589419410791
offline_fixed_full_seed300,BC重评,910066,1,687.6628110441621
offline_fixed_full_seed300,BC重评,910067,1,1484.0090285691892
offline_fixed_full_seed300,BC重评,910068,0,421.60993490370697
offline_fixed_full_seed300,BC重评,910069,1,1287.4375753451795
offline_fixed_full_seed300,BC重评,910070,1,1265.4240173270998
offline_fixed_full_seed300,BC重评,910071,1,653.8255807212038
offline_fixed_full_seed300,BC重评,910072,1,463.0878829234557
offline_fixed_full_seed300,BC重评,910073,1,1334.156664618205
offline_fixed_full_seed300,BC重评,910074,1,1406.2990108660701
offline_fixed_full_seed300,BC重评,910075,1,1309.6340067940764
offline_fixed_full_seed300,BC重评,910076,1,1544.781625032459
offline_fixed_full_seed300,BC重评,910077,1,1223.326445330367
offline_fixed_full_seed300,BC重评,910078,1,1371.0245029354796
offline_fixed_full_seed300,BC重评,910079,1,881.234679473144
offline_fixed_full_seed300,BC重评,910080,1,1302.7013468356572
offline_fixed_full_seed300,BC重评,910081,1,1327.4665395507209
offline_fixed_full_seed300,BC重评,910082,1,1306.3898248170062
offline_fixed_full_seed300,BC重评,910083,1,1146.0684654977272
offline_fixed_full_seed300,BC重评,910084,1,1115.2810408087523
offline_fixed_full_seed300,BC重评,910085,1,896.2615357427168
offline_fixed_full_seed300,BC重评,910086,1,1236.8011322151826
offline_fixed_full_seed300,BC重评,910087,1,1366.916768561975
offline_fixed_full_seed300,BC重评,910088,1,1185.383994247362
offline_fixed_full_seed300,BC重评,910089,1,721.0981258226398
offline_fixed_full_seed300,BC重评,910090,1,1248.2382766308629
offline_fixed_full_seed300,BC重评,910091,1,1401.457319294197
offline_fixed_full_seed300,BC重评,910092,1,636.12419179226
offline_fixed_full_seed300,BC重评,910093,1,1353.7575438516815
offline_fixed_full_seed300,BC重评,910094,1,819.7261708330875
offline_fixed_full_seed300,BC重评,910095,1,572.22010277112
offline_fixed_full_seed300,BC重评,910096,1,1232.3276662678754
offline_fixed_full_seed300,BC重评,910097,1,1395.9619392139166
offline_fixed_full_seed300,BC重评,910098,1,1311.647316023645
offline_fixed_full_seed300,BC重评,910099,1,1362.9652132019978
offline_fixed_full_seed300,原始Offline最终,910000,1,1203.6213309127045
offline_fixed_full_seed300,原始Offline最终,910001,1,1218.8288481768202
offline_fixed_full_seed300,原始Offline最终,910002,1,1246.5790532466856
offline_fixed_full_seed300,原始Offline最终,910003,1,1361.85138869302
offline_fixed_full_seed300,原始Offline最终,910004,1,1194.1467582459416
offline_fixed_full_seed300,原始Offline最终,910005,1,1314.6573168990992
offline_fixed_full_seed300,原始Offline最终,910006,1,1121.356059985599
offline_fixed_full_seed300,原始Offline最终,910007,1,1238.0675581159746
offline_fixed_full_seed300,原始Offline最终,910008,1,1286.4878156520015
offline_fixed_full_seed300,原始Offline最终,910009,1,1210.9536774735543
offline_fixed_full_seed300,原始Offline最终,910010,1,1412.8024905892853
offline_fixed_full_seed300,原始Offline最终,910011,1,393.49445288749337
offline_fixed_full_seed300,原始Offline最终,910012,1,1298.122846743069
offline_fixed_full_seed300,原始Offline最终,910013,1,1267.696445399363
offline_fixed_full_seed300,原始Offline最终,910014,1,1292.3319816320939
offline_fixed_full_seed300,原始Offline最终,910015,1,598.6738815516237
offline_fixed_full_seed300,原始Offline最终,910016,1,1271.6019466588962
offline_fixed_full_seed300,原始Offline最终,910017,1,1407.1933297861674
offline_fixed_full_seed300,原始Offline最终,910018,1,844.7503076885735
offline_fixed_full_seed300,原始Offline最终,910019,1,1203.4862748673809
offline_fixed_full_seed300,原始Offline最终,910020,1,1266.1279838473854
offline_fixed_full_seed300,原始Offline最终,910021,1,891.527735415511
offline_fixed_full_seed300,原始Offline最终,910022,1,1170.534576491561
offline_fixed_full_seed300,原始Offline最终,910023,1,1344.563819380752
offline_fixed_full_seed300,原始Offline最终,910024,1,977.5207916939635
offline_fixed_full_seed300,原始Offline最终,910025,1,1480.3956521832542
offline_fixed_full_seed300,原始Offline最终,910026,1,1493.2886777022334
offline_fixed_full_seed300,原始Offline最终,910027,1,1277.8015435379561
